date,amount,customer_id,transaction_type,transactio_id,loan_id
14.06.21,94557.8,285,Repayment,R1541,337
29.09.21,41011.5,199,Repayment,R1542,340
02.01.21,79352,365,Repayment,R1543,341
04.05.21,83900,673,Repayment,R1544,342
08.04.21,249632.5,895,Repayment,R1545,343
05.08.21,212179,894,Repayment,R1546,344
27.04.22,73955,516,Repayment,R1547,347
01.03.21,74804.6,660,Repayment,R1548,348
02.06.21,75992.8,947,Repayment,R1549,349
08.11.21,158902,729,Repayment,R1550,745
22.01.22,7736.5,463,Repayment,R1551,746
15.12.21,95246.4,619,Repayment,R1552,753
13.10.22,177439,268,Repayment,R1553,765
22.09.22,167646.5,319,Repayment,R1554,771
20.06.22,36227.5,269,Repayment,R1555,776
25.03.22,59969.75,275,Repayment,R1556,782
29.03.21,24691,358,Repayment,R1557,353
01.07.21,61863.25,75,Repayment,R1558,355
18.10.21,161443.5,364,Repayment,R1559,356
24.08.21,180968.5,471,Repayment,R1560,357
10.05.22,5446.5,355,Repayment,R1561,533
12.04.22,128512.5,229,Repayment,R1562,534
29.07.21,29307,992,Repayment,R1563,547
27.08.21,63238.2,692,Repayment,R1564,557
04.09.22,68189.5,942,Repayment,R1565,564
15.04.22,62839.33,604,Repayment,R1566,574
12.02.22,54649.25,959,Repayment,R1567,584
13.08.22,214913,999,Repayment,R1568,594
15.06.21,73543,301,Repayment,R1569,359
02.06.21,146319,675,Repayment,R1570,360
25.01.24,138210.33,784,Repayment,R1571,361
21.04.21,94654.4,108,Repayment,R1572,363
09.08.21,61749.25,459,Repayment,R1573,365
28.06.21,154622.67,474,Repayment,R1574,366
03.11.21,124547.33,120,Repayment,R1575,367
12.07.21,122261.75,863,Repayment,R1576,368
23.04.21,52652,35,Repayment,R1577,369
10.10.21,106878.25,910,Repayment,R1578,370
03.02.22,16702,651,Repayment,R1579,371
10.04.21,81597.5,700,Repayment,R1580,372
02.07.21,18099,633,Repayment,R1581,373
02.07.21,24003.8,335,Repayment,R1582,374
17.03.24,44827,479,Repayment,R1583,375
10.09.21,116994,450,Repayment,R1584,376
17.07.21,68793.8,153,Repayment,R1585,377
10.10.21,85448.33,852,Repayment,R1586,378
05.10.21,55683.2,468,Repayment,R1587,380
04.08.21,61042,587,Repayment,R1588,381
19.06.21,103954.5,652,Repayment,R1589,382
08.09.21,95473.8,956,Repayment,R1590,384
03.02.22,152392.5,287,Repayment,R1591,385
19.08.21,45298.5,517,Repayment,R1592,386
08.06.21,94542.8,657,Repayment,R1593,387
28.12.23,115042.5,744,Repayment,R1594,388
28.08.21,36414.25,528,Repayment,R1595,389
27.05.21,189598.5,592,Repayment,R1596,391
17.05.21,27502,551,Repayment,R1597,394
07.10.21,80173,458,Repayment,R1598,395
18.06.21,123301.25,793,Repayment,R1599,396
01.07.21,55348.2,40,Repayment,R1600,397
09.07.21,41221.6,433,Repayment,R1601,398
03.03.23,50325,596,Repayment,R1602,399
31.07.21,135664.67,100,Repayment,R1603,401
29.03.23,4134.8,30,Repayment,R1604,402
19.10.22,95728.2,378,Repayment,R1605,403
18.05.21,33281.67,691,Repayment,R1606,404
09.08.21,54832,497,Repayment,R1607,405
26.05.21,40921.2,521,Repayment,R1608,407
06.01.22,43715,487,Repayment,R1609,408
18.07.21,92322.25,387,Repayment,R1610,409
21.11.21,119257.67,752,Repayment,R1611,410
26.10.21,102204.33,173,Repayment,R1612,411
18.04.21,161764.67,697,Repayment,R1613,412
17.10.21,110041,224,Repayment,R1614,413
20.07.21,29704.33,857,Repayment,R1615,414
18.06.24,113305,371,Repayment,R1616,416
24.05.22,139059.5,161,Repayment,R1617,417
28.06.21,227609.5,749,Repayment,R1618,418
16.11.21,39537.5,218,Repayment,R1619,419
30.08.21,98597.33,149,Repayment,R1620,420
30.05.21,76894.4,994,Repayment,R1621,421
10.06.21,45464.4,491,Repayment,R1622,422
30.08.21,66489,957,Repayment,R1623,423
17.01.22,204600.5,91,Repayment,R1624,424
29.06.21,16357.8,713,Repayment,R1625,425
29.08.21,62357,603,Repayment,R1626,426
09.08.21,3259.2,766,Repayment,R1627,427
16.06.21,82138.4,912,Repayment,R1628,428
30.06.21,97810,931,Repayment,R1629,430
11.06.21,111545,685,Repayment,R1630,431
24.09.21,50014.5,162,Repayment,R1631,433
01.05.22,12287.5,835,Repayment,R1632,435
25.01.22,32926.67,564,Repayment,R1633,436
07.07.24,162763.67,231,Repayment,R1634,437
30.06.21,73527.2,966,Repayment,R1635,438
15.01.22,157060,381,Repayment,R1636,439
31.07.21,152990,588,Repayment,R1637,440
12.10.21,129992.5,664,Repayment,R1638,446
21.12.26,112580,368,Repayment,R1639,449
04.10.21,58297,632,Repayment,R1640,450
27.10.21,31905,602,Repayment,R1641,451
29.01.22,124973,508,Repayment,R1642,452
09.12.21,126341.67,469,Repayment,R1643,455
24.09.21,82660.6,274,Repayment,R1644,458
08.02.22,144112,583,Repayment,R1645,535
21.08.21,66292.33,855,Repayment,R1646,536
30.09.21,54179.8,73,Repayment,R1647,549
01.02.22,79230.8,375,Repayment,R1648,550
11.03.25,79651.33,483,Repayment,R1649,558
02.03.22,20260.33,869,Repayment,R1650,565
07.02.25,22935.33,452,Repayment,R1651,575
04.04.24,120620,615,Repayment,R1652,595
27.11.21,81096.25,63,Repayment,R1653,459
28.05.22,98762,683,Repayment,R1654,460
07.10.21,65585.75,556,Repayment,R1655,461
29.07.21,121233.25,449,Repayment,R1656,462
19.10.21,20419.2,29,Repayment,R1657,463
07.08.22,92321,973,Repayment,R1658,464
22.01.22,228431.5,145,Repayment,R1659,465
05.10.21,70047.4,836,Repayment,R1660,466
20.10.21,154159.67,282,Repayment,R1661,469
12.09.21,42578.2,417,Repayment,R1662,470
19.07.21,54971.4,962,Repayment,R1663,471
26.02.22,98127.67,325,Repayment,R1664,472
26.09.21,58142.8,118,Repayment,R1665,473
06.08.21,55813.25,601,Repayment,R1666,474
06.11.21,57826.25,322,Repayment,R1667,475
06.12.21,97513,300,Repayment,R1668,476
14.08.21,79048.75,750,Repayment,R1669,478
12.12.21,111635.5,865,Repayment,R1670,480
13.07.21,19473.8,52,Repayment,R1671,481
23.06.22,84464,205,Repayment,R1672,482
25.01.22,143307.5,678,Repayment,R1673,483
07.10.21,227995.5,756,Repayment,R1674,484
18.08.21,55061.33,593,Repayment,R1675,485
18.07.21,16334.5,872,Repayment,R1676,486
18.02.22,65262,848,Repayment,R1677,488
08.04.22,71973,824,Repayment,R1678,489
08.01.22,93249.33,988,Repayment,R1679,490
27.01.22,224495,354,Repayment,R1680,491
13.07.21,44561.75,972,Repayment,R1681,492
14.06.21,90078.5,765,Repayment,R1682,493
24.03.22,74374,346,Repayment,R1683,495
19.01.22,249756,453,Repayment,R1684,496
03.07.21,42987.2,284,Repayment,R1685,498
14.09.21,109089.5,690,Repayment,R1686,499
09.12.21,116043,248,Repayment,R1687,500
15.02.22,164797,512,Repayment,R1688,501
16.09.21,37544.5,43,Repayment,R1689,502
11.01.22,94917.8,782,Repayment,R1690,503
12.02.22,70921.4,11,Repayment,R1691,504
09.12.21,147422.33,203,Repayment,R1692,505
07.11.21,12667.8,565,Repayment,R1693,506
27.06.22,32146,147,Repayment,R1694,507
23.06.22,90512,882,Repayment,R1695,508
21.11.21,48104.6,526,Repayment,R1696,509
25.05.25,82416.25,183,Repayment,R1697,510
21.12.21,84773,31,Repayment,R1698,511
11.07.25,2970.75,431,Repayment,R1699,512
03.08.21,156930.5,572,Repayment,R1700,513
24.04.22,70620.25,167,Repayment,R1701,514
22.12.23,145219.33,550,Repayment,R1702,515
07.10.21,165681.67,55,Repayment,R1703,516
25.06.22,94468.4,359,Repayment,R1704,517
12.02.22,181454,81,Repayment,R1705,518
19.08.22,93270.5,672,Repayment,R1706,520
01.10.21,121623.5,45,Repayment,R1707,521
07.02.22,69292,758,Repayment,R1708,522
30.08.21,19227.5,336,Repayment,R1709,523
01.07.22,153547,109,Repayment,R1710,524
13.12.21,137454.5,103,Repayment,R1711,538
12.10.21,84135.8,844,Repayment,R1712,551
12.03.22,104926,105,Repayment,R1713,552
13.10.21,134246.33,641,Repayment,R1714,559
18.07.26,74737.67,781,Repayment,R1715,566
11.03.22,55247.5,152,Repayment,R1716,576
10.05.22,241124.5,392,Repayment,R1717,586
18.10.21,116722,887,Repayment,R1718,609
18.07.22,67037.33,798,Repayment,R1719,610
06.09.21,36604.2,93,Repayment,R1720,614
04.09.22,129103,26,Repayment,R1721,625
29.05.22,141305,315,Repayment,R1722,630
31.10.21,202905.5,438,Repayment,R1723,637
22.03.22,8758.33,997,Repayment,R1724,645
14.12.21,72993.75,134,Repayment,R1725,646
08.06.25,58618,773,Repayment,R1726,653
19.09.21,6199,594,Repayment,R1727,654
24.03.22,19684,862,Repayment,R1728,664
16.05.23,14430.8,470,Repayment,R1729,665
14.07.22,53809,748,Repayment,R1730,666
07.07.22,135441.5,461,Repayment,R1731,672
07.03.22,18454.5,524,Repayment,R1732,673
12.01.22,180123,539,Repayment,R1733,678
25.01.22,54437.6,607,Repayment,R1734,679
27.10.21,86804.33,945,Repayment,R1735,684
01.03.22,73819,545,Repayment,R1736,702
07.02.22,98687,684,Repayment,R1737,703
03.11.22,98661.8,613,Repayment,R1738,704
23.05.23,41200.2,718,Repayment,R1739,711
04.11.21,12885,6,Repayment,R1740,719
17.07.22,235571.5,492,Repayment,R1741,720
17.10.24,43411.2,345,Repayment,R1742,727
22.05.22,72003,464,Repayment,R1743,728
09.06.22,28810,409,Repayment,R1744,735
13.12.23,91705.75,390,Repayment,R1745,736
04.04.22,100700.33,239,Repayment,R1746,747
17.02.22,41817,27,Repayment,R1747,754
14.01.22,209184.5,430,Repayment,R1748,760
22.04.24,14890.6,589,Repayment,R1749,766
25.02.25,12612,238,Repayment,R1750,772
30.09.21,4378.2,629,Repayment,R1751,777
31.12.21,128802.5,815,Repayment,R1752,778
20.05.22,42297,279,Repayment,R1753,783
06.03.23,113967.5,709,Repayment,R1754,784
18.01.22,75723.2,854,Repayment,R1755,785
28.11.21,123126,553,Repayment,R1756,786
09.01.22,66774.2,662,Repayment,R1757,787
16.05.22,143356.5,930,Repayment,R1758,788
01.02.22,103535.67,704,Repayment,R1759,789
09.01.22,69364.5,736,Repayment,R1760,790
24.12.21,103855.5,922,Repayment,R1761,791
13.04.27,138594.33,337,Repayment,R1762,792
05.01.22,45195.4,195,Repayment,R1763,793
03.12.27,108686,44,Repayment,R1764,795
13.01.23,56165.5,650,Repayment,R1765,796
23.10.21,15550.67,626,Repayment,R1766,797
19.12.21,28881.25,439,Repayment,R1767,799
19.03.22,107392,383,Repayment,R1768,801
13.06.22,84243.5,954,Repayment,R1769,802
31.08.22,44720,444,Repayment,R1770,803
11.03.22,122906.25,520,Repayment,R1771,804
02.02.22,74332.33,906,Repayment,R1772,805
26.11.21,25792.25,568,Repayment,R1773,806
16.03.22,61942,776,Repayment,R1774,810
20.11.21,87670.8,124,Repayment,R1775,811
17.03.22,11376,396,Repayment,R1776,812
18.04.24,32103.8,797,Repayment,R1777,820
21.01.22,17432,85,Repayment,R1778,821
12.11.21,111396,373,Repayment,R1779,831
06.06.22,55110,18,Repayment,R1780,863
07.11.21,10521.4,712,Repayment,R1781,874
23.12.21,9523.33,791,Repayment,R1782,884
12.04.22,42100.5,408,Repayment,R1783,914
28.06.22,122667.67,395,Repayment,R1784,915
29.12.21,68097.4,192,Repayment,R1785,941
20.06.22,90117.5,1,Repayment,R1786,965
03.06.22,69157,422,Repayment,R1787,990
17.04.22,145528,22,Repayment,R1788,991
11.11.21,108761.25,943,Repayment,R1789,850
13.04.22,26861.4,859,Repayment,R1790,851
26.11.21,17107.8,385,Repayment,R1791,853
09.01.22,81657,888,Repayment,R1792,854
19.12.21,122309,176,Repayment,R1793,864
27.12.21,122176.67,774,Repayment,R1794,865
06.04.22,46210.33,36,Repayment,R1795,875
04.03.22,54884.5,536,Repayment,R1796,885
01.07.22,137434,723,Repayment,R1797,917
19.12.21,24112,558,Repayment,R1798,918
10.05.22,55965.67,967,Repayment,R1799,919
17.11.21,98845.2,410,Repayment,R1800,942
02.04.22,30938.5,842,Repayment,R1801,943
30.08.22,68524.5,179,Repayment,R1802,966
23.12.21,34762.5,800,Repayment,R1803,992
18.01.22,58797.75,25,Repayment,R1804,993
20.06.22,47026.67,727,Repayment,R1805,994
18.01.22,4875,939,Repayment,R1806,999
29.03.22,158358.33,309,Repayment,R1807,1000
07.05.22,93819.25,566,Repayment,R1808,855
23.08.22,28351.6,278,Repayment,R1809,886
16.04.22,127671.33,194,Repayment,R1810,887
04.01.22,126771,70,Repayment,R1811,888
09.03.22,97840.2,3,Repayment,R1812,920
13.04.22,113469.25,33,Repayment,R1813,921
08.04.22,4373.8,193,Repayment,R1814,968
15.08.24,99351.4,369,Repayment,R1815,969
13.09.19,51901.6,795,Repayment,R1816,2
29.04.19,140807,397,Repayment,R1817,3
16.08.19,75539.6,148,Repayment,R1818,5
16.11.19,66123.25,924,Repayment,R1819,6
26.02.22,15790.75,146,Repayment,R1820,877
14.01.22,21289,817,Repayment,R1821,890
10.11.22,7602.75,402,Repayment,R1822,922
11.04.22,98264.5,263,Repayment,R1823,923
01.06.22,67152.5,937,Repayment,R1824,946
04.11.19,23911,425,Repayment,R1825,7
01.03.26,42685.33,828,Repayment,R1826,9
07.10.24,97029,820,Repayment,R1827,10
14.06.19,51039.75,188,Repayment,R1828,11
27.02.19,64530,530,Repayment,R1829,12
28.06.19,3863.33,578,Repayment,R1830,13
27.07.19,150320.67,563,Repayment,R1831,14
14.04.22,117342.75,850,Repayment,R1832,15
20.11.19,50060,465,Repayment,R1833,16
03.09.22,11821.33,184,Repayment,R1834,17
12.09.21,80251.4,454,Repayment,R1835,18
01.12.19,55842.67,64,Repayment,R1836,20
21.01.22,38908,608,Repayment,R1837,807
08.06.24,81115.75,156,Repayment,R1838,813
27.04.28,127409.33,413,Repayment,R1839,832
05.06.23,150612.33,705,Repayment,R1840,857
17.04.22,31561.75,826,Repayment,R1841,878
17.07.22,32517.5,323,Repayment,R1842,893
06.06.22,22733.67,951,Repayment,R1843,894
20.01.22,109942,717,Repayment,R1844,924
24.02.22,33993,200,Repayment,R1845,925
11.12.21,56877.25,856,Repayment,R1846,948
06.08.22,8476,875,Repayment,R1847,949
21.05.22,51847.67,838,Repayment,R1848,837
11.05.20,40813,154,Repayment,R1849,21
25.04.20,43084.6,932,Repayment,R1850,22
26.01.19,114097,313,Repayment,R1851,23
10.09.19,11142.67,889,Repayment,R1852,30
21.03.19,118814.5,769,Repayment,R1853,31
16.02.19,35184.8,59,Repayment,R1854,33
04.05.19,132755.33,534,Repayment,R1855,34
20.02.19,63652,814,Repayment,R1856,35
06.03.19,119256.33,789,Repayment,R1857,36
11.04.22,16895.5,165,Repayment,R1858,858
21.03.22,36122.2,292,Repayment,R1859,879
11.06.22,37107.67,822,Repayment,R1860,895
24.12.21,118041,254,Repayment,R1861,897
14.07.22,106413,341,Repayment,R1862,951
05.01.22,19881.2,448,Repayment,R1863,974
18.09.22,19385,51,Repayment,R1864,975
25.02.20,28536.4,923,Repayment,R1865,38
26.03.19,44764.4,443,Repayment,R1866,41
22.03.19,81657.5,703,Repayment,R1867,43
08.05.19,33520,48,Repayment,R1868,44
11.03.19,22792.5,510,Repayment,R1869,46
05.06.19,78824.4,352,Repayment,R1870,48
26.06.19,2716.75,399,Repayment,R1871,49
20.03.19,19399.8,310,Repayment,R1872,51
13.06.19,112144.25,719,Repayment,R1873,52
19.05.19,2689.4,169,Repayment,R1874,53
03.03.19,90955.5,982,Repayment,R1875,54
27.07.20,131026.33,960,Repayment,R1876,55
06.05.20,144406.67,291,Repayment,R1877,56
07.01.24,100814.25,220,Repayment,R1878,58
30.09.19,67185.67,812,Repayment,R1879,60
18.08.19,50872.33,181,Repayment,R1880,61
13.10.19,119543.67,552,Repayment,R1881,62
13.05.25,3598.67,37,Repayment,R1882,64
13.08.19,27098.5,571,Repayment,R1883,65
10.06.19,80773,480,Repayment,R1884,67
13.09.19,9074.5,241,Repayment,R1885,68
24.09.19,93782.5,356,Repayment,R1886,69
03.04.22,10274.2,245,Repayment,R1887,870
17.01.22,76112.25,434,Repayment,R1888,898
31.12.21,10136.5,751,Repayment,R1889,899
27.04.22,46902.2,420,Repayment,R1890,900
26.01.22,82956,761,Repayment,R1891,928
13.02.25,79864.8,597,Repayment,R1892,952
22.05.22,21407.6,746,Repayment,R1893,953
25.11.21,56581.4,21,Repayment,R1894,976
06.02.22,37518.5,23,Repayment,R1895,977
03.02.20,126109.33,873,Repayment,R1896,70
26.02.20,90119.67,983,Repayment,R1897,71
18.11.19,97527.6,661,Repayment,R1898,73
17.07.19,39205.25,119,Repayment,R1899,76
14.01.20,81188.2,472,Repayment,R1900,77
27.04.19,46171.33,308,Repayment,R1901,78
06.02.20,98137.33,446,Repayment,R1902,80
24.05.19,49253.8,694,Repayment,R1903,81
22.05.19,57471,518,Repayment,R1904,82
21.08.19,122073,53,Repayment,R1905,85
02.04.19,83208.25,427,Repayment,R1906,86
28.05.19,22408.2,808,Repayment,R1907,87
09.09.19,94131.6,687,Repayment,R1908,88
05.03.20,42717.8,970,Repayment,R1909,89
19.01.22,37566.6,484,Repayment,R1910,90
18.04.19,56476.8,893,Repayment,R1911,92
19.10.19,39187,123,Repayment,R1912,95
28.09.19,115205.67,554,Repayment,R1913,96
09.02.20,125902.67,627,Repayment,R1914,97
18.07.19,130342.67,95,Repayment,R1915,100
28.06.19,79385.8,653,Repayment,R1916,102
22.06.20,109116.75,318,Repayment,R1917,104
24.09.19,19500.4,219,Repayment,R1918,105
06.09.19,121069.33,532,Repayment,R1919,106
13.09.19,95834.2,412,Repayment,R1920,108
16.04.19,79702.75,871,Repayment,R1921,109
15.07.22,39213,374,Repayment,R1922,567
15.09.21,28647.2,621,Repayment,R1923,587
08.09.22,148533.33,892,Repayment,R1924,597
17.08.21,42101.67,455,Repayment,R1925,598
02.11.21,123630.67,16,Repayment,R1926,611
18.11.21,58738.5,477,Repayment,R1927,615
19.10.21,85152,252,Repayment,R1928,616
15.10.21,71612.4,944,Repayment,R1929,627
20.11.21,79623.8,686,Repayment,R1930,632
23.11.21,21591.75,577,Repayment,R1931,639
07.01.22,82718.2,794,Repayment,R1932,640
27.10.21,114737.75,10,Repayment,R1933,647
18.05.22,83755.33,561,Repayment,R1934,648
04.06.22,82564,488,Repayment,R1935,655
15.03.22,43349.6,137,Repayment,R1936,657
13.02.22,84941.6,391,Repayment,R1937,674
16.01.22,80389.8,567,Repayment,R1938,675
02.08.26,21975,101,Repayment,R1939,680
11.10.21,25272.67,818,Repayment,R1940,681
23.07.22,101970,394,Repayment,R1941,686
23.10.21,20100.67,47,Repayment,R1942,689
01.01.22,82156.8,141,Repayment,R1943,692
18.03.22,92968,122,Repayment,R1944,697
05.04.22,119134,133,Repayment,R1945,705
27.06.22,32363.25,919,Repayment,R1946,706
11.05.22,113791.5,726,Repayment,R1947,721
27.11.21,46055.8,185,Repayment,R1948,722
18.04.22,136796.33,256,Repayment,R1949,730
15.01.22,9555,9,Repayment,R1950,767
04.08.19,82134,498,Repayment,R1951,111
02.10.19,31217.4,584,Repayment,R1952,112
10.11.19,79742,763,Repayment,R1953,113
23.04.20,96435.33,635,Repayment,R1954,114
28.10.19,75114.6,654,Repayment,R1955,115
26.02.20,21761.4,628,Repayment,R1956,116
21.08.22,112771.67,542,Repayment,R1957,816
11.11.24,94723.25,67,Repayment,R1958,823
18.12.21,21113.5,958,Repayment,R1959,828
26.12.21,37712,940,Repayment,R1960,860
17.09.22,84813.25,41,Repayment,R1961,901
11.05.22,97686.6,573,Repayment,R1962,902
09.05.22,18655.8,674,Repayment,R1963,903
01.01.23,101030.33,186,Repayment,R1964,930
09.03.25,59550,579,Repayment,R1965,931
23.04.22,6181,314,Repayment,R1966,954
21.10.21,5167.2,247,Repayment,R1967,955
29.11.22,85811.33,473,Repayment,R1968,842
21.05.20,38341.33,829,Repayment,R1969,117
22.12.19,110168.25,357,Repayment,R1970,120
19.10.19,77940.33,326,Repayment,R1971,121
07.02.20,75782.2,647,Repayment,R1972,122
23.02.20,22189.8,227,Repayment,R1973,123
09.01.20,17467.75,28,Repayment,R1974,124
13.03.20,89434.75,598,Repayment,R1975,125
25.10.19,17847.33,642,Repayment,R1976,127
18.08.20,39124.67,801,Repayment,R1977,129
29.03.20,53951.6,953,Repayment,R1978,130
14.03.20,105340,99,Repayment,R1979,131
02.08.19,14815.6,24,Repayment,R1980,132
29.12.19,43049.4,180,Repayment,R1981,134
15.03.20,18328.6,535,Repayment,R1982,135
05.05.20,14464.5,706,Repayment,R1983,136
28.03.20,15932.2,405,Repayment,R1984,137
11.04.20,98887.5,979,Repayment,R1985,138
17.07.20,39926,631,Repayment,R1986,139
22.06.20,9153.75,92,Repayment,R1987,141
25.01.20,98427.75,382,Repayment,R1988,143
26.11.19,13577,689,Repayment,R1989,144
23.11.19,77448.33,891,Repayment,R1990,146
20.12.19,7541.2,546,Repayment,R1991,147
11.01.20,98382.6,839,Repayment,R1992,148
12.11.19,86709.33,324,Repayment,R1993,150
31.12.21,125035.33,82,Repayment,R1994,588
18.09.21,5878.6,813,Repayment,R1995,599
11.10.21,98146.2,182,Repayment,R1996,600
27.02.22,28479.2,926,Repayment,R1997,618
24.09.21,34130.5,876,Repayment,R1998,619
21.12.21,57144.8,666,Repayment,R1999,620
11.04.22,27188.5,424,Repayment,R2000,628
21.04.26,92252.67,823,Repayment,R2001,633
26.12.21,27097.5,456,Repayment,R2002,634
25.11.27,60255,233,Repayment,R2003,641
14.09.22,37585.25,445,Repayment,R2004,642
17.05.22,17664.2,178,Repayment,R2005,649
16.06.22,119915.75,710,Repayment,R2006,658
04.10.21,5186.8,987,Repayment,R2007,659
30.10.21,75681.5,129,Repayment,R2008,660
04.10.21,104094.25,202,Repayment,R2009,669
15.11.21,10540.25,544,Repayment,R2010,676
10.07.22,91221.67,796,Repayment,R2011,677
24.01.22,18734,783,Repayment,R2012,682
25.10.21,94568.8,883,Repayment,R2013,683
01.02.22,83533.4,714,Repayment,R2014,690
30.04.22,82151.8,896,Repayment,R2015,693
10.01.22,26304.5,54,Repayment,R2016,699
10.11.22,102582.67,7,Repayment,R2017,700
23.03.22,97069.67,576,Repayment,R2018,707
19.06.24,81472.33,270,Repayment,R2019,715
24.11.21,152473,663,Repayment,R2020,723
17.05.22,28980.6,286,Repayment,R2021,724
10.06.22,15360.67,590,Repayment,R2022,731
05.12.21,86877.75,246,Repayment,R2023,732
29.11.21,95894.4,350,Repayment,R2024,740
22.01.23,106584.33,139,Repayment,R2025,750
01.06.27,55310.25,19,Repayment,R2026,756
08.06.22,41351.75,559,Repayment,R2027,762
18.05.24,66795.2,296,Repayment,R2028,768
09.02.20,109067,8,Repayment,R2029,151
11.01.21,23803.8,634,Repayment,R2030,152
28.02.22,51245.4,225,Repayment,R2031,525
05.03.25,41355.6,281,Repayment,R2032,526
31.03.22,56831.8,768,Repayment,R2033,540
11.10.21,113951.33,722,Repayment,R2034,569
09.05.22,55651.2,467,Repayment,R2035,589
08.10.20,110699.33,695,Repayment,R2036,154
29.11.20,47702.25,211,Repayment,R2037,156
01.03.20,152966.67,138,Repayment,R2038,157
10.08.20,5132.6,502,Repayment,R2039,158
18.11.19,86028.75,12,Repayment,R2040,159
30.01.20,65891.8,74,Repayment,R2041,160
16.08.20,138486,276,Repayment,R2042,163
15.08.20,149708.33,611,Repayment,R2043,164
09.03.20,27971.67,72,Repayment,R2044,165
18.05.20,68665.25,372,Repayment,R2045,167
04.12.21,97599,920,Repayment,R2046,817
17.05.22,36726.5,527,Repayment,R2047,829
28.11.22,9666.67,934,Repayment,R2048,872
13.06.22,69206.75,890,Repayment,R2049,882
03.03.23,59440.33,557,Repayment,R2050,904
26.04.22,52329,540,Repayment,R2051,906
06.12.22,84271,332,Repayment,R2052,932
14.10.22,40137.25,638,Repayment,R2053,933
12.05.23,95797.33,299,Repayment,R2054,980
06.05.22,147389,376,Repayment,R2055,981
28.01.22,90845,618,Repayment,R2056,843
16.07.22,88944,870,Repayment,R2057,844
19.08.22,10886.75,562,Repayment,R2058,845
21.11.22,75208.8,821,Repayment,R2059,168
30.12.22,81413,481,Repayment,R2060,169
19.10.20,8135,388,Repayment,R2061,170
09.02.21,82372.33,177,Repayment,R2062,171
08.06.20,13947,295,Repayment,R2063,174
06.05.24,78288.33,716,Repayment,R2064,176
20.11.20,25913.67,113,Repayment,R2065,179
18.08.20,29775,76,Repayment,R2066,180
22.11.20,36793.25,306,Repayment,R2067,181
04.03.20,116165.67,867,Repayment,R2068,182
06.07.20,79161.4,61,Repayment,R2069,183
23.04.25,73897.67,933,Repayment,R2070,186
01.12.20,28498,289,Repayment,R2071,189
22.08.21,138435.67,303,Repayment,R2072,527
15.11.21,20367.75,531,Repayment,R2073,528
01.04.22,61046.4,707,Repayment,R2074,554
05.04.22,133131,616,Repayment,R2075,580
01.08.22,73840.33,260,Repayment,R2076,590
08.11.21,70657.33,698,Repayment,R2077,602
26.04.20,40004.33,955,Repayment,R2078,191
27.05.20,65181.6,451,Repayment,R2079,192
18.08.20,71242.6,950,Repayment,R2080,193
07.01.21,22740.8,168,Repayment,R2081,194
14.07.20,93555.4,523,Repayment,R2082,196
04.05.22,118077,780,Repayment,R2083,197
08.09.20,85627.4,407,Repayment,R2084,198
03.04.20,101128.67,255,Repayment,R2085,199
27.11.23,17273.5,328,Repayment,R2086,200
13.04.20,95071.75,441,Repayment,R2087,201
10.10.22,121159.33,273,Repayment,R2088,202
03.01.21,43695,681,Repayment,R2089,204
30.03.20,124304.5,334,Repayment,R2090,206
07.05.20,34548.25,79,Repayment,R2091,207
02.02.21,72183,529,Repayment,R2092,208
28.09.20,159269.33,721,Repayment,R2093,209
17.04.20,64293.4,738,Repayment,R2094,210
25.09.20,126625.67,921,Repayment,R2095,211
18.04.20,145602,321,Repayment,R2096,213
01.10.20,76729.4,171,Repayment,R2097,215
13.11.20,62297.2,112,Repayment,R2098,216
19.05.20,112879,625,Repayment,R2099,217
15.09.21,54501.4,223,Repayment,R2100,529
01.10.25,58084.5,779,Repayment,R2101,544
10.05.22,128728.67,361,Repayment,R2102,562
21.09.21,99765.4,84,Repayment,R2103,571
31.03.22,155781.33,548,Repayment,R2104,581
14.04.22,45170.25,237,Repayment,R2105,591
17.01.22,112797,272,Repayment,R2106,603
27.10.21,144595.33,32,Repayment,R2107,825
09.08.22,83560.25,331,Repayment,R2108,830
20.11.22,7313.75,841,Repayment,R2109,862
14.10.22,47280.6,266,Repayment,R2110,873
17.12.21,69634.6,94,Repayment,R2111,908
16.04.22,89025.2,989,Repayment,R2112,909
23.01.22,52911.4,503,Repayment,R2113,934
27.10.22,59426.75,125,Repayment,R2114,959
12.02.22,119776.25,271,Repayment,R2115,983
05.06.22,24395.33,874,Repayment,R2116,846
13.02.22,43086.75,846,Repayment,R2117,847
05.10.20,84646.2,599,Repayment,R2118,219
16.10.20,74413.6,671,Repayment,R2119,221
13.04.25,77104,833,Repayment,R2120,224
11.08.21,30332.5,612,Repayment,R2121,225
17.04.21,27183.67,104,Repayment,R2122,228
11.12.20,26323.8,827,Repayment,R2123,229
13.09.20,57569.25,807,Repayment,R2124,230
07.06.20,110293.75,964,Repayment,R2125,233
03.01.21,80430.8,110,Repayment,R2126,237
13.12.20,118903.5,106,Repayment,R2127,238
30.06.20,76770,277,Repayment,R2128,241
31.08.20,37670.75,897,Repayment,R2129,244
17.10.21,16537.2,884,Repayment,R2130,245
30.04.21,114834.67,680,Repayment,R2131,246
15.06.20,148997,57,Repayment,R2132,247
23.03.21,160211.67,622,Repayment,R2133,250
16.12.20,29413.8,911,Repayment,R2134,252
